target,n_bits,shots,sim_time_s,l2_norm
nvidia,17,131072,0.17210905499996443,0.0027604073023487297
nvidia,18,131072,0.21265278000009857,0.002754855939104567
nvidia,19,131072,0.3321300269999483,0.0027642634604455704
nvidia,20,131072,0.26209484199989674,0.0027638633446029504
nvidia,21,131072,0.2721146920002866,0.002762030494878879
nvidia,22,131072,0.2784612510004081,0.0027621569373538187
nvidia,23,131072,0.3804461240006276,0.0027645371905507567
nvidia,24,131072,0.33150594899962016,0.0027624098049409233
nvidia,25,131072,0.39009238199923857,0.0027621990835592354
nvidia,26,131072,0.4839055839993307,0.0027621990835592354
nvidia,27,131072,0.7426235430002635,0.002762030494878879
nvidia,28,131072,1.1025106040005994,0.00276192512172791
nvidia,3,262144,0.0999406379996799,0.0014784892620321444
nvidia,4,262144,0.09347791799973493,0.0021606817080645296
nvidia,5,262144,0.11951101500017103,0.0019687829610926413
nvidia,6,262144,0.09627148199979274,0.002333216790348144
nvidia,7,262144,0.10386245200061239,0.0017732311577217034
nvidia,8,262144,0.1014897690001817,0.001901786323044524
nvidia,9,262144,0.11089659099980054,0.0019002859963041592
nvidia,10,262144,0.10193470899957902,0.0020046588012591544
nvidia,11,262144,0.10466826300034882,0.0019798315559014994
nvidia,12,262144,0.11004267199950846,0.0019199640782627768
nvidia,13,262144,0.1298711640001784,0.001939074822743258
nvidia,14,262144,0.12449183500029903,0.0019545773232502372
nvidia,15,262144,0.12599003000013909,0.0019699282833670626
nvidia,16,262144,0.2242986130004283,0.0019530877467417373
nvidia,17,262144,0.32745032200000423,0.0019513285839358083
nvidia,18,262144,0.3591723669997009,0.0019508587086629705
nvidia,19,262144,0.4286872479997328,0.0019568467443449337
nvidia,20,262144,0.4406167019997156,0.0019521412756265135
nvidia,21,262144,0.5873188230007145,0.0019521412756265135
nvidia,22,262144,0.5321627330004048,0.0019541156759710376
nvidia,23,262144,0.5216799449999598,0.0019536315737866384
nvidia,24,262144,0.5857839929994952,0.0019527375313751845
nvidia,25,262144,0.7323173810000299,0.0019533038057496233
nvidia,26,262144,0.7396671770002285,0.0019531771533678652
nvidia,27,262144,0.9370980079993387,0.0019530132380934208
nvidia,28,262144,1.3584314509998876,0.0019530355909863802
nvidia,3,524288,0.2576974550001978,0.0013475225734755141
nvidia,4,524288,0.17559066000012535,0.0010403428507107708
nvidia,5,524288,0.1660488659999828,0.0013512134812826173
nvidia,6,524288,0.1628709179994985,0.0014815299043600503
nvidia,7,524288,0.1793533390000448,0.0012675217855111825
nvidia,8,524288,0.16588990400032344,0.0013670567892806215
nvidia,9,524288,0.16935759599982703,0.0014089071936589394
nvidia,10,524288,0.1703543740004534,0.0013507018324016573
nvidia,11,524288,0.18843609700070374,0.001382594911110527
nvidia,12,524288,0.18127588700008346,0.001384882222917554
nvidia,13,524288,0.1964619930004119,0.0013691920460923042
nvidia,14,524288,0.18683959000009054,0.0013835760262518343
nvidia,15,524288,0.3665005820002989,0.001378338861340643
nvidia,16,524288,0.3924521580001965,0.0013871762535120986
nvidia,17,524288,0.46146368100016844,0.001384511777244768
nvidia,18,524288,0.6062416739996479,0.0013771294884993655
nvidia,19,524288,0.8090608769998653,0.0013815525357414064
nvidia,20,524288,0.9499901720000707,0.0013809915387292164
nvidia,21,524288,0.9723930050004128,0.0013816762931386556
nvidia,22,524288,1.0336675500002457,0.00138123387525147
nvidia,23,524288,1.237310998999419,0.0013814103327043504
nvidia,24,524288,1.1239352849997886,0.001380970463978421
nvidia,25,524288,1.1860256359996129,0.0013808993343199178
nvidia,26,524288,1.3067072759995426,0.001381260213615934
nvidia,27,524288,1.720111450999866,0.001380970463978421
nvidia,28,524288,1.9854738379999617,0.0013810811028323322
