target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,zero,16,262144,0.20211121199827176,0.0019489780747589378
nvidia,zero,17,262144,0.30392219399800524,0.0019518803564611037
nvidia,zero,18,262144,0.32888240800093627,0.0019515895768708422
nvidia,zero,19,262144,0.3903707920035231,0.001956549265322777
nvidia,zero,20,262144,0.4110357399986242,0.0019518207128973377
nvidia,zero,21,262144,0.43402649000199744,0.0019521487299473798
nvidia,zero,22,262144,0.46987810599966906,0.001953996523484225
nvidia,zero,23,262144,0.4830750549954246,0.0019536837136315734
nvidia,zero,24,262144,0.5215764050008147,0.0019528418574138676
nvidia,zero,25,262144,0.5811498440016294,0.001953385752914919
nvidia,zero,26,262144,0.7708387990060146,0.0019531100987819623
nvidia,zero,27,262144,0.8864694020012394,0.0019530355909863802
nvidia,zero,28,262144,1.2142691860062769,0.0019530057870722484
nvidia,zero,3,524288,0.1581827659974806,0.0013261135424522635
nvidia,zero,4,524288,0.1499966219998896,0.0010487573411523182
nvidia,zero,5,524288,0.15600096600246616,0.0013685302867077875
nvidia,zero,6,524288,0.15273735400114674,0.0015163769508066078
nvidia,zero,7,524288,0.15252323899767362,0.0012950377531116644
nvidia,zero,8,524288,0.16035800200188532,0.0013840466093422417
nvidia,zero,9,524288,0.16154301399365067,0.0014130891987394545
nvidia,zero,10,524288,0.1634707100020023,0.0013500013670635696
nvidia,zero,11,524288,0.16712988700601272,0.0013847745148907401
nvidia,zero,12,524288,0.1663831210025819,0.0013921842066421366
nvidia,zero,13,524288,0.16673513500427362,0.001374090809515815
nvidia,zero,14,524288,0.17325812399940332,0.00138442769066709
nvidia,zero,15,524288,0.17819721100386232,0.0013781593708871466
nvidia,zero,16,524288,0.3758182899982785,0.001386730343474697
nvidia,zero,17,524288,0.4946999989988399,0.0013838678591953754
nvidia,zero,18,524288,0.6750131779990625,0.0013775388929263385
nvidia,zero,19,524288,0.7128154569945764,0.001381647329635034
nvidia,zero,20,524288,0.8957894519990077,0.0013810626636388632
nvidia,zero,21,524288,0.9495137670019176,0.0013814788026605086
nvidia,zero,22,524288,0.9882590780034661,0.001381215438097509
nvidia,zero,23,524288,1.012412135998602,0.0013814603687753817
nvidia,zero,24,524288,1.1396903560016654,0.0013808861617588617
nvidia,zero,25,524288,1.1856995159978396,0.0013810073445812566
nvidia,zero,26,524288,1.2838409779942594,0.0013812812839459055
nvidia,zero,27,524288,1.4487726599982125,0.0013809678296119578
nvidia,zero,28,524288,1.768526630999986,0.0013810784686769093
