target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,ghz,3,524288,0.15036526299809339,0.2500120547196695
nvidia,ghz,4,524288,0.1471723149952595,0.17671690749600288
nvidia,ghz,5,524288,0.14638505499897292,0.12490660444475807
nvidia,ghz,6,524288,0.14676535299804527,0.08844071774408542
nvidia,ghz,7,524288,0.1506121889979113,0.062431959360979956
nvidia,ghz,8,524288,0.1462974980022409,0.04427961804760724
nvidia,ghz,9,524288,0.14902444800100056,0.03118443491170943
nvidia,ghz,10,524288,0.15109541900164913,0.022140647524907697
nvidia,ghz,11,524288,0.15005133100203238,0.015666696487237054
nvidia,ghz,12,524288,0.15153627899417188,0.011133478418206012
nvidia,ghz,13,524288,0.1532191869991948,0.00795093828835986
nvidia,ghz,14,524288,0.15734293300192803,0.005685673507066808
nvidia,ghz,15,524288,0.18791144999704557,0.004146105643997146
nvidia,ghz,16,524288,0.37441842700354755,0.003088635313374404
nvidia,ghz,17,524288,0.4254210650033201,0.0023957270705803574
nvidia,ghz,18,524288,0.5641738440026529,0.0019545587105502665
nvidia,ghz,19,524288,0.6873777779983357,0.0016916666317761725
nvidia,ghz,20,524288,0.8781752130016685,0.0015443235459740572
nvidia,ghz,21,524288,0.9636415809945902,0.001465087115416777
nvidia,ghz,22,524288,1.0152825019977172,0.0014240551528477967
nvidia,ghz,23,524288,1.0711951959965518,0.0014026185879780157
nvidia,ghz,24,524288,1.1531756719996338,0.0013921450089195387
nvidia,ghz,25,524288,1.222596640996926,0.0013865440680060782
nvidia,ghz,26,524288,1.3384179540007608,0.001383760072213319
nvidia,ghz,27,524288,1.6313284930001828,0.001382594911110527
