target,init,shots,n_bits,sim_time_s,l2_error
qiskit-gpu,ghz,16384,26,2.565998418998788,0.0078125
qiskit-gpu,ghz,16384,27,5.324412606001715,0.0078129768226071
qiskit-gpu,ghz,32768,3,0.0110814479994587,0.2495234163830657
qiskit-gpu,ghz,32768,4,0.0122279520001029,0.1773027744513572
qiskit-gpu,ghz,32768,5,0.0127492739993613,0.1250408746527863
qiskit-gpu,ghz,32768,6,0.0136022719962056,0.0893741233822707
qiskit-gpu,ghz,32768,7,0.0148193959903437,0.0624627061680537
qiskit-gpu,ghz,32768,8,0.0158671850076643,0.0445262864341467
qiskit-gpu,ghz,32768,9,0.0177439639955991,0.0318613161839874
qiskit-gpu,ghz,32768,10,0.0192567220074124,0.0226349516763923
qiskit-gpu,ghz,32768,11,0.0218574470054591,0.0166244909488213
qiskit-gpu,ghz,32768,12,0.0377079600002616,0.0124651512507348
qiskit-gpu,ghz,32768,13,0.0285714630008442,0.0095047436779142
qiskit-gpu,ghz,32768,14,0.0317875910113798,0.0078590911146581
qiskit-gpu,ghz,32768,15,0.0368358480045571,0.0067908297434599
qiskit-gpu,ghz,32768,16,0.042087961002835,0.0061548742509542
qiskit-gpu,ghz,32768,17,0.0542844659939873,0.0058620764544794
qiskit-gpu,ghz,32768,18,0.0538011780008673,0.0056982128989178
qiskit-gpu,ghz,32768,19,0.0653645749989664,0.0056067693178488
qiskit-gpu,ghz,32768,20,0.0915637150028487,0.0055620745485454
qiskit-gpu,ghz,32768,21,0.1387027009914163,0.0055426172920621
qiskit-gpu,ghz,32768,22,0.1836324210016755,0.005535555559291
qiskit-gpu,ghz,32768,23,0.3310215329984203,0.0055298323134544
qiskit-gpu,ghz,32768,24,0.6324389449873706,0.0055274739603941
qiskit-gpu,ghz,32768,25,1.2681598860071972,0.0055251146006889
qiskit-gpu,ghz,32768,26,2.58784941099293,0.0055251146006889
qiskit-gpu,ghz,32768,27,5.34674160600116,0.005524946036442
qiskit-gpu,ghz,65536,3,0.0283466260007116,0.2510154838662533
qiskit-gpu,ghz,65536,4,0.0232547390041872,0.1773667292789572
qiskit-gpu,ghz,65536,5,0.0232576569978846,0.124558324132308
qiskit-gpu,ghz,65536,6,0.0245620850037084,0.0874788705825034
qiskit-gpu,ghz,65536,7,0.0262730809918139,0.0625008270089747
qiskit-gpu,ghz,65536,8,0.0297572999988915,0.0445738977198882
qiskit-gpu,ghz,65536,9,0.029715679003857,0.0315672889938199
qiskit-gpu,ghz,65536,10,0.0319586980040185,0.0225684144577747
qiskit-gpu,ghz,65536,11,0.0357410500000696,0.0160885534415094
qiskit-gpu,ghz,65536,12,0.040494082000805,0.0117923491682588
qiskit-gpu,ghz,65536,13,0.0456160489993635,0.0086999722391266
qiskit-gpu,ghz,65536,14,0.0510600489942589,0.0068131133927667
qiskit-gpu,ghz,65536,15,0.0586365750059485,0.005516975504957
qiskit-gpu,ghz,65536,16,0.0662214769981801,0.0047886349236689
qiskit-gpu,ghz,65536,17,0.0768221170001197,0.0043674802016708
qiskit-gpu,ghz,65536,18,0.0929359619913157,0.0041482583346713
qiskit-gpu,ghz,65536,19,0.0998766359989531,0.0040254293529677
qiskit-gpu,ghz,65536,20,0.1433166159986285,0.00396546542175
qiskit-gpu,ghz,65536,21,0.1650215909903636,0.003934815388515
qiskit-gpu,ghz,65536,22,0.227253599994583,0.0039236159544983
qiskit-gpu,ghz,65536,23,0.3674980210053036,0.0039145262780361
qiskit-gpu,ghz,65536,24,0.6677563039993402,0.0039105987184155
qiskit-gpu,ghz,65536,25,1.3094863029982662,0.0039079781524251
qiskit-gpu,ghz,65536,26,2.6233879270002944,0.0039067864049735
qiskit-gpu,ghz,65536,27,5.387674911005888,0.0039071439673768
qiskit-gpu,ghz,131072,3,0.0406049410084961,0.2494713445927026
qiskit-gpu,ghz,131072,4,0.0417017820000182,0.1771872471363123
qiskit-gpu,ghz,131072,5,0.0472244679986033,0.1248579470736061
qiskit-gpu,ghz,131072,6,0.0540970100119011,0.0884401177930422
qiskit-gpu,ghz,131072,7,0.0486554399976739,0.0627169782200476
qiskit-gpu,ghz,131072,8,0.0525688070047181,0.0442063051831372
qiskit-gpu,ghz,131072,9,0.0535171289957361,0.0313713893742265
qiskit-gpu,ghz,131072,10,0.0620189059991389,0.0222086367450332
qiskit-gpu,ghz,131072,11,0.0614462009980343,0.0159372262954583
qiskit-gpu,ghz,131072,12,0.079067426995607,0.011393463041539
qiskit-gpu,ghz,131072,13,0.0765703329961979,0.0082976321249409
qiskit-gpu,ghz,131072,14,0.0891518349963007,0.0061562642972315
qiskit-gpu,ghz,131072,15,0.098931257991353,0.0047898016976778
qiskit-gpu,ghz,131072,16,0.1153768070071237,0.0038878184828211
qiskit-gpu,ghz,131072,17,0.158390413998859,0.0033803470108737
qiskit-gpu,ghz,131072,18,0.152176010000403,0.0030941122160903
qiskit-gpu,ghz,131072,19,0.1755112780083436,0.002925054542683
qiskit-gpu,ghz,131072,20,0.197770793995005,0.0028505974599795
qiskit-gpu,ghz,131072,21,0.2459609770012321,0.0028034054221989
qiskit-gpu,ghz,131072,22,0.2956951870000921,0.0027851783703411
qiskit-gpu,ghz,131072,23,0.4480426669906592,0.0027729884307931
qiskit-gpu,ghz,131072,24,0.7582780200027628,0.0027683245178026
qiskit-gpu,ghz,131072,25,1.3901036540046334,0.0027638844047755
qiskit-gpu,ghz,131072,26,2.7085340620105853,0.0027630418726629
qiskit-gpu,ghz,131072,27,5.498825235001277,0.0027628522675293
qiskit-gpu,ghz,262144,3,0.0814705160009907,0.2503767786673957
qiskit-gpu,ghz,262144,4,0.0854739450005581,0.177197535256564
qiskit-gpu,ghz,262144,5,0.0871004939981503,0.1246753976013469
qiskit-gpu,ghz,262144,6,0.09577206200629,0.0886107999835967
qiskit-gpu,ghz,262144,7,0.0969435259903548,0.0625999511076416
qiskit-gpu,ghz,262144,8,0.0993476729927351,0.0442393426999376
qiskit-gpu,ghz,262144,9,0.1044270120037254,0.0313688055707208
qiskit-gpu,ghz,262144,10,0.1314223450026475,0.0221812873586987
qiskit-gpu,ghz,262144,11,0.1298838369984878,0.0157536485519917
qiskit-gpu,ghz,262144,12,0.1265110469976207,0.0112177229680317
qiskit-gpu,ghz,262144,13,0.1379564120143186,0.0080598550221833
qiskit-gpu,ghz,262144,14,0.1577082630101358,0.0058642208406297
qiskit-gpu,ghz,262144,15,0.1804156150028575,0.0043664505297066
qiskit-gpu,ghz,262144,16,0.2116585110052256,0.0033810787576009
qiskit-gpu,ghz,262144,17,0.2636200100096175,0.0027660527437324
qiskit-gpu,ghz,262144,18,0.2913443149882369,0.0023877506308203
qiskit-gpu,ghz,262144,19,0.4309128759923624,0.0021839133516668
qiskit-gpu,ghz,262144,20,0.3881788689905079,0.002069859095174
qiskit-gpu,ghz,262144,21,0.4502814730076352,0.0020148030613277
qiskit-gpu,ghz,262144,22,0.5103481520054629,0.001984837978807
qiskit-gpu,ghz,262144,23,0.6450987279968103,0.0019679327751186
qiskit-gpu,ghz,262144,24,0.9657351320056478,0.0019608211877036
qiskit-gpu,ghz,262144,25,1.6000594200013438,0.001957515906856
qiskit-gpu,ghz,262144,26,2.934009425996919,0.0019551356218555
qiskit-gpu,ghz,262144,27,5.70282556899474,0.0019542050355684
qiskit-gpu,ghz,524288,3,0.17400108500442,0.2504636575846199
qiskit-gpu,ghz,524288,4,0.1765462070034118,0.1766776973712421
qiskit-gpu,ghz,524288,5,0.1876629170001251,0.1251530300775328
qiskit-gpu,ghz,524288,6,0.2025746970030013,0.0883528779096618
qiskit-gpu,ghz,524288,7,0.2151416499982588,0.0626191317229459
qiskit-gpu,ghz,524288,8,0.2197364380117505,0.0442415155159784
qiskit-gpu,ghz,524288,9,0.2305107419961132,0.0312576266012453
qiskit-gpu,ghz,524288,10,0.2320862119959201,0.0220699733113602
qiskit-gpu,ghz,524288,11,0.2612078050005948,0.0156631360562635
qiskit-gpu,ghz,524288,12,0.258892890997231,0.0111241095258648
qiskit-gpu,ghz,524288,13,0.2739214439934585,0.0079255598515503
qiskit-gpu,ghz,524288,14,0.3036102110054344,0.0056924205622695
qiskit-gpu,ghz,524288,15,0.3476415420009289,0.004130113202592
qiskit-gpu,ghz,524288,16,0.4036013019940583,0.00309257392041
qiskit-gpu,ghz,524288,17,0.4962809080025181,0.0023989320580609
qiskit-gpu,ghz,524288,18,0.6146785210003145,0.0019528996069316
qiskit-gpu,ghz,524288,19,0.6865316640032688,0.0016919203752137
qiskit-gpu,ghz,524288,20,0.8426246349990834,0.0015450559981657
qiskit-gpu,ghz,524288,21,0.9168404709926108,0.0014644662052627
qiskit-gpu,ghz,524288,22,0.9939229230076309,0.001423766446838
qiskit-gpu,ghz,524288,23,1.1076517670007888,0.0014026237753783
qiskit-gpu,ghz,524288,24,1.427205549000064,0.001391909799403
qiskit-gpu,ghz,524288,25,2.082901503003086,0.0013864338651024
qiskit-gpu,ghz,524288,26,3.513739780988544,0.0013839362075659
qiskit-gpu,ghz,524288,27,6.191913988004671,0.0013824396575364
cudaq-cpu,zero,4096,3,0.0016342189992428,0.0187082461529961
cudaq-cpu,zero,4096,4,0.0018328209989704,0.0190929831992355
cudaq-cpu,zero,4096,5,0.0020140810011071,0.0160873667085308
cudaq-cpu,zero,4096,6,0.0021712259986088,0.0146402972173485
cudaq-cpu,zero,4096,7,0.0023841989968786,0.0161058813500689
cudaq-cpu,zero,4096,8,0.002930443995865,0.015689715833066
cudaq-cpu,zero,4096,9,0.0039966839976841,0.0159496904014268
cudaq-cpu,zero,4096,10,0.0062828919981257,0.0150854411189212
cudaq-cpu,zero,4096,11,0.0116138820012565,0.0158860336767553
cudaq-cpu,zero,4096,12,0.0206495970051037,0.0157919547156213
cudaq-cpu,zero,4096,13,0.0614902730012545,0.0157503819495012
cudaq-cpu,zero,4096,14,0.1013319609992322,0.0157200781562551
cudaq-cpu,zero,4096,15,0.2423316000058548,0.0156288142317179
cudaq-cpu,zero,4096,16,0.5716258079992258,0.0155829818332353
cudaq-cpu,zero,4096,17,1.2800075380000635,0.0155638451665129
cudaq-cpu,zero,4096,18,3.38903606000531,0.0156173687419135
cudaq-cpu,zero,4096,19,9.25290374999895,0.0156135517141791
cudaq-cpu,zero,4096,20,25.10597456299729,0.0156135517141791
cudaq-cpu,zero,4096,21,43.073233458002505,0.015632627532795
cudaq-cpu,zero,8192,3,0.002826534997439,0.0093014053718499
cudaq-cpu,zero,8192,4,0.0031624490002286,0.0117390774220422
cudaq-cpu,zero,8192,5,0.0033235540031455,0.0088178375529092
cudaq-cpu,zero,8192,6,0.003697751002619,0.0116255551277432
cudaq-cpu,zero,8192,7,0.0041518100042594,0.0109455623884081
cudaq-cpu,zero,8192,8,0.0048404530025436,0.0105701895267525
cudaq-cpu,zero,8192,9,0.0061230339997564,0.0105969406319388
cudaq-cpu,zero,8192,10,0.0089758890026132,0.0106488420349435
cudaq-cpu,zero,8192,11,0.0154404929999145,0.0108567115206831
cudaq-cpu,zero,8192,12,0.0261523719964316,0.0110848985202602
cudaq-cpu,zero,8192,13,0.0529608239958179,0.0111345256357337
cudaq-cpu,zero,8192,14,0.1426150510014849,0.0111238142088813
cudaq-cpu,zero,8192,15,0.3054512160015292,0.0110471946745593
cudaq-cpu,zero,8192,16,0.6336279410024872,0.0110660626553006
cudaq-cpu,zero,8192,17,1.4948050129969488,0.0110458457283824
cudaq-cpu,zero,8192,18,3.5552774280004087,0.011055284895105
cudaq-cpu,zero,8192,19,7.744066850995296,0.011055284895105
cudaq-cpu,zero,8192,20,17.869830172996444,0.0110444966174487
cudaq-cpu,zero,8192,21,43.14052370199352,0.0110512405251526
cudaq-cpu,zero,16384,3,0.0063895909988787,0.010125951321968
cudaq-cpu,zero,16384,4,0.0066882710016216,0.0062792095457088
cudaq-cpu,zero,16384,5,0.0070741469971835,0.0067630698861179
cudaq-cpu,zero,16384,6,0.0076884619993506,0.0076457344554636
cudaq-cpu,zero,16384,7,0.0085810210002819,0.0089136407536761
cudaq-cpu,zero,16384,8,0.0094050319967209,0.008112396588717
cudaq-cpu,zero,16384,9,0.0112787510006455,0.0076115514004491
cudaq-cpu,zero,16384,10,0.0160367959979339,0.0078661980560784
cudaq-cpu,zero,16384,11,0.0214759650043561,0.00785007975228
cudaq-cpu,zero,16384,12,0.0358749070001067,0.0079397331460555
cudaq-cpu,zero,16384,13,0.3465280849995906,0.0077986594625415
cudaq-cpu,zero,16384,14,0.1597551140002906,0.0077881433371219
cudaq-cpu,zero,16384,15,0.3739809269973193,0.0077948370584582
cudaq-cpu,zero,16384,16,2.5184583890004437,0.0077900564158383
cudaq-cpu,zero,16384,17,1.4478844460027176,0.0078105924184796
cudaq-cpu,zero,16384,18,3.4208733640043647,0.007827267993911
cudaq-cpu,zero,16384,19,8.985538048000308,0.0078039122111448
cudaq-cpu,zero,16384,20,19.51271657599864,0.0078043895584377
cudaq-cpu,zero,16384,21,44.34543515000405,0.0078120231482889
cudaq-cpu,zero,32768,3,0.012310651000007,0.0053792371571908
cudaq-cpu,zero,32768,4,0.0126040239993017,0.0060486424940803
cudaq-cpu,zero,32768,5,0.0133343050038092,0.0064014211924447
cudaq-cpu,zero,32768,6,0.0146440410026116,0.0052351657782523
cudaq-cpu,zero,32768,7,0.0157463290015584,0.0056716736266483
cudaq-cpu,zero,32768,8,0.0179750130046159,0.0053363020005845
cudaq-cpu,zero,32768,9,0.0196437339982367,0.0056843034229102
cudaq-cpu,zero,32768,10,0.0229583899999852,0.0053839097143555
cudaq-cpu,zero,32768,11,0.0358987719955621,0.0055884676984979
cudaq-cpu,zero,32768,12,0.0476810109976213,0.0055498378523775
cudaq-cpu,zero,32768,13,0.0852254470009938,0.005546984335668
cudaq-cpu,zero,32768,14,0.1967788149995613,0.0055229228641912
cudaq-cpu,zero,32768,15,0.3881639860046562,0.0055493343972259
cudaq-cpu,zero,32768,16,0.8236050460036495,0.0055070489665317
cudaq-cpu,zero,32768,17,1.8264682129956784,0.0054938421890456
cudaq-cpu,zero,32768,18,3.4692947340008686,0.0055168488957405
cudaq-cpu,zero,32768,19,7.620765763000236,0.0055219110000896
cudaq-cpu,zero,32768,20,20.08548097399762,0.0055225855967569
cudaq-cpu,zero,32768,21,44.0002222960029,0.0055274739603941
cudaq-cpu,zero,65536,3,0.0211369079988799,0.0016063091834924
cudaq-cpu,zero,65536,4,0.0231280920052086,0.0040210311137691
cudaq-cpu,zero,65536,5,0.0237074219985515,0.0038315059367908
cudaq-cpu,zero,65536,6,0.0248722909964271,0.0031507090190664
cudaq-cpu,zero,65536,7,0.0267754870001226,0.0037395553370873
cudaq-cpu,zero,65536,8,0.0296469379973132,0.0040915184563573
cudaq-cpu,zero,65536,9,0.035293676002766,0.0040131485498079
cudaq-cpu,zero,65536,10,0.0399060109994025,0.0039623523269476
cudaq-cpu,zero,65536,11,0.0500182809992111,0.0039132175294909
cudaq-cpu,zero,65536,12,0.0734112040008767,0.0038640002400295
cudaq-cpu,zero,65536,13,0.1160270109976409,0.0039011803153762
cudaq-cpu,zero,65536,14,0.234506565000629,0.0039396053997788
cudaq-cpu,zero,65536,15,0.4139673620011308,0.0039196381021905
cudaq-cpu,zero,65536,16,1.1721034729998792,0.0038980158805283
cudaq-cpu,zero,65536,17,2.0834936999963247,0.0039032089793972
cudaq-cpu,zero,65536,18,3.489865556002769,0.0039075610821611
cudaq-cpu,zero,65536,19,8.197421240001859,0.0039056539080705
cudaq-cpu,zero,65536,20,20.466826518000744,0.0039073227363082
cudaq-cpu,zero,65536,21,45.63765378700191,0.0039054154458236
cudaq-cpu,zero,131072,3,0.0376327679987298,0.0024631722082823
cudaq-cpu,zero,131072,4,0.0393467130052158,0.0023198879990334
cudaq-cpu,zero,131072,5,0.0428743960001156,0.0030885952658877
cudaq-cpu,zero,131072,6,0.0467794939977466,0.0031621424418199
cudaq-cpu,zero,131072,7,0.0505732509991503,0.0026785586206379
cudaq-cpu,zero,131072,8,0.0564574259988148,0.0027061237627875
cudaq-cpu,zero,131072,9,0.0653326229949016,0.0026273047201278
cudaq-cpu,zero,131072,10,0.0804885339966858,0.0027426797908558
cudaq-cpu,zero,131072,11,0.0900753820023965,0.0027167501548408
cudaq-cpu,zero,131072,12,0.1123477720029768,0.0027982306098818
cudaq-cpu,zero,131072,13,0.1918460770029924,0.0027667681330483
cudaq-cpu,zero,131072,14,0.2477507810035604,0.0027541163208833
cudaq-cpu,zero,131072,15,0.3919480479962658,0.0027480651242125
cudaq-cpu,zero,131072,16,1.1339571439966676,0.002769543775522
cudaq-cpu,zero,131072,17,1.7714287119961227,0.0027543487937252
cudaq-cpu,zero,131072,18,4.073798641002213,0.0027684086217815
cudaq-cpu,zero,131072,19,10.338357363005343,0.0027604916475417
cudaq-cpu,zero,131072,20,19.449714693000715,0.0027619672714707
cudaq-cpu,zero,131072,21,47.5502953230025,0.0027614614320956
cudaq-cpu,zero,262144,3,0.0703891349985497,0.0016606775334933
cudaq-cpu,zero,262144,4,0.075236215001496,0.0016022545929901
cudaq-cpu,zero,262144,5,0.0816819539977586,0.0017235425352709
cudaq-cpu,zero,262144,6,0.0876304850025917,0.0019438792975695
cudaq-cpu,zero,262144,7,0.0977935049959342,0.0019631797544374
cudaq-cpu,zero,262144,8,0.1061357910002698,0.0019869117207702
cudaq-cpu,zero,262144,9,0.124762453000585,0.0020654181554485
cudaq-cpu,zero,262144,10,0.1497251520049758,0.0018650163777767
cudaq-cpu,zero,262144,11,0.1612508939942927,0.0019398401374606
cudaq-cpu,zero,262144,12,0.1856564139961847,0.0019485151008916
cudaq-cpu,zero,262144,13,0.2358709249965613,0.001938496885025
cudaq-cpu,zero,262144,14,0.3451490450024721,0.0019738321529251
cudaq-cpu,zero,262144,15,0.5234647379984381,0.0019613331931238
cudaq-cpu,zero,262144,16,1.3962101490033092,0.0019526481046199
cudaq-cpu,zero,262144,17,2.760714955998992,0.0019557532865308
cudaq-cpu,zero,262144,18,4.434670015005395,0.0019571590486551
cudaq-cpu,zero,262144,19,9.297648461004428,0.0019537433003219
cudaq-cpu,zero,262144,20,20.86755976999848,0.0019562740569532
cudaq-cpu,zero,262144,21,47.48095619500236,0.0019518058017216
cudaq-cpu,zero,524288,3,0.1342355160013539,0.0011745365535241
cudaq-cpu,zero,524288,4,0.1515545599977485,0.001252319272353
cudaq-cpu,zero,524288,5,0.1683160319953458,0.0012344569002894
cudaq-cpu,zero,524288,6,0.1903036610019626,0.0015814899398591
cudaq-cpu,zero,524288,7,0.1861018150011659,0.0015368685748826
cudaq-cpu,zero,524288,8,0.2136098650007625,0.0014343033443825
cudaq-cpu,zero,524288,9,0.2575657979978132,0.001388966319735
cudaq-cpu,zero,524288,10,0.2748455520049901,0.0013746149251348
cudaq-cpu,zero,524288,11,0.3358072410046588,0.0013869402013506
cudaq-cpu,zero,524288,12,0.4196228840010008,0.0013843856454629
cudaq-cpu,zero,524288,13,0.4384659760034992,0.001390675604762
cudaq-cpu,zero,524288,14,0.5455714459967567,0.0013883978372772
cudaq-cpu,zero,524288,15,0.88605215500138,0.0013836391304822
cudaq-cpu,zero,524288,16,1.4621506109979236,0.0013823975518669
cudaq-cpu,zero,524288,17,2.673289351994754,0.0013817921410821
cudaq-cpu,zero,524288,18,4.855990430005477,0.00137995849744
cudaq-cpu,zero,524288,19,10.562081413998383,0.0013826948957084
cudaq-cpu,zero,524288,20,20.28843953800242,0.0013806358592198
cudaq-cpu,zero,524288,21,46.1960303550004,0.0013810231502523
qiskit-gpu,zero,1024,3,0.0017921090038726,0.0274134157180042
qiskit-gpu,zero,1024,4,0.0018301850068382,0.0282022052308469
qiskit-gpu,zero,1024,5,0.0022202489926712,0.0334035769072013
qiskit-gpu,zero,1024,6,0.0051567740010796,0.0283371447823181
qiskit-gpu,zero,1024,7,0.0035112319892505,0.0289036105213842
qiskit-gpu,zero,1024,8,0.004225087002851,0.0309124839674695
qiskit-gpu,zero,1024,9,0.0048663950001355,0.0307268217237349
qiskit-gpu,zero,1024,10,0.0056433900026604,0.0324771272428044
qiskit-gpu,zero,1024,11,0.0066939419921254,0.0314628978390371
qiskit-gpu,zero,1024,12,0.00746332599374,0.0306646845080226
qiskit-gpu,zero,1024,13,0.0087241959990933,0.0314628978390371
qiskit-gpu,zero,1024,14,0.0109101179987192,0.0310356417618568
qiskit-gpu,zero,1024,15,0.0122984600020572,0.0311583127608277
qiskit-gpu,zero,1024,16,0.0246778069995343,0.0312194675061441
qiskit-gpu,zero,1024,17,0.0303479360009077,0.03125
qiskit-gpu,zero,1024,18,0.0281072340003447,0.0312194675061441
qiskit-gpu,zero,1024,19,0.0284597470017615,0.0312805026914979
qiskit-gpu,zero,1024,20,0.0417029910022392,0.03126525506559
qiskit-gpu,zero,1024,21,0.0683646039979066,0.0312423696739187
qiskit-gpu,zero,1024,22,0.1154231010004878,0.0312461850698753
qiskit-gpu,zero,1024,23,0.2035986209957627,0.0312480925931559
qiskit-gpu,zero,1024,24,0.4058418399945367,0.0312490463111312
qiskit-gpu,zero,1024,25,0.8306745939917164,0.0312495231592037
qiskit-gpu,zero,1024,26,1.7093865420029033,0.0312497615805113
qiskit-gpu,zero,1024,27,3.551631983005791,0.031249880790483
qiskit-gpu,zero,2048,3,0.0018224780069431,0.024656994478423
qiskit-gpu,zero,2048,4,0.002216603999841,0.0177401387935399
qiskit-gpu,zero,2048,5,0.0026026980049209,0.0218256803111591
qiskit-gpu,zero,2048,6,0.0032551510084886,0.0217051862997
qiskit-gpu,zero,2048,7,0.0036744440003531,0.0218584270367181
qiskit-gpu,zero,2048,8,0.0044389270042302,0.0222476284177627
qiskit-gpu,zero,2048,9,0.005245491003734,0.0215065581499465
qiskit-gpu,zero,2048,10,0.0063342840003315,0.0223331965352134
qiskit-gpu,zero,2048,11,0.0072127949970308,0.0217709929781327
qiskit-gpu,zero,2048,12,0.0088931639911606,0.0221402032202238
qiskit-gpu,zero,2048,13,0.0093238650006242,0.0220754971786275
qiskit-gpu,zero,2048,14,0.010235054010991,0.0219780809275916
qiskit-gpu,zero,2048,15,0.0132350149942794,0.0220214302417571
qiskit-gpu,zero,2048,16,0.0194080040091648,0.0220646943900293
qiskit-gpu,zero,2048,17,0.025785307996557,0.0221294320187981
qiskit-gpu,zero,2048,18,0.0303231899888487,0.0221509691840112
qiskit-gpu,zero,2048,19,0.0299046959989937,0.0221078738724058
qiskit-gpu,zero,2048,20,0.0429412619996583,0.0221078738724058
qiskit-gpu,zero,2048,21,0.0691965909936698,0.0221294320187981
qiskit-gpu,zero,2048,22,0.1184948100126348,0.0221240444515804
qiskit-gpu,zero,2048,23,0.2053565500100376,0.0221051776258109
qiskit-gpu,zero,2048,24,0.4308159450010862,0.0220957381717657
qiskit-gpu,zero,2048,25,0.8279235990048619,0.0220964125522133
qiskit-gpu,zero,2048,26,1.710934910996002,0.022096749734719
qiskit-gpu,zero,2048,27,3.5548321349924663,0.0220969183240424
qiskit-gpu,zero,4096,3,0.0024560290039516,0.0156783148027366
qiskit-gpu,zero,4096,4,0.0028047639934811,0.0167409987675134
qiskit-gpu,zero,4096,5,0.0121331099944654,0.0166410089726093
qiskit-gpu,zero,4096,6,0.0037574409943772,0.014774038350007
qiskit-gpu,zero,4096,7,0.0044532010069815,0.0149544851866343
qiskit-gpu,zero,4096,8,0.0055207580007845,0.015689715833066
qiskit-gpu,zero,4096,9,0.0063831040024524,0.0145422584099955
qiskit-gpu,zero,4096,10,0.0072484979900764,0.0159160214970767
qiskit-gpu,zero,4096,11,0.0085795580089325,0.0156059148579071
qiskit-gpu,zero,4096,12,0.0096267070039175,0.0157617308511415
qiskit-gpu,zero,4096,13,0.0109920980030437,0.0156631005198685
qiskit-gpu,zero,4096,14,0.0122149119997629,0.0155255010699068
qiskit-gpu,zero,4096,15,0.015112376990146,0.0155255010699068
qiskit-gpu,zero,4096,16,0.016846924991114,0.0155331774615106
qiskit-gpu,zero,4096,17,0.0194480939971981,0.0156135517141791
qiskit-gpu,zero,4096,18,0.0238453049969393,0.0156288142317179
qiskit-gpu,zero,4096,19,0.0359945770032936,0.0156402513457489
qiskit-gpu,zero,4096,20,0.0460906710068229,0.015625
qiskit-gpu,zero,4096,21,0.0715175500081386,0.0156135517141791
qiskit-gpu,zero,4096,22,0.1219276259944308,0.0156211848369593
qiskit-gpu,zero,4096,23,0.2075805279891938,0.0156211848369593
qiskit-gpu,zero,4096,24,0.4089074440125841,0.0156269072322316
qiskit-gpu,zero,4096,25,0.8297609769942937,0.0156240462965779
qiskit-gpu,zero,4096,26,1.7179489940026542,0.0156283375036616
qiskit-gpu,zero,4096,27,3.563477654999588,0.0156247615796018
qiskit-gpu,zero,8192,3,0.00361151699326,0.0056258391708022
qiskit-gpu,zero,8192,4,0.0039950800128281,0.0070463230906551
qiskit-gpu,zero,8192,5,0.0046598899934906,0.0103392906141893
qiskit-gpu,zero,8192,6,0.0053660460107494,0.0116217092142694
qiskit-gpu,zero,8192,7,0.0059271220088703,0.0105574942922068
qiskit-gpu,zero,8192,8,0.0289834180002799,0.0108429775347668
qiskit-gpu,zero,8192,9,0.0079479339910903,0.011351882751526
qiskit-gpu,zero,8192,10,0.0090292390086688,0.0110862427145925
qiskit-gpu,zero,8192,11,0.0105621419934323,0.0109836151164081
qiskit-gpu,zero,8192,12,0.0124541549885179,0.010822343876612
qiskit-gpu,zero,8192,13,0.0140095280075911,0.0109876843780913
qiskit-gpu,zero,8192,14,0.0153852260118583,0.0110174797065882
qiskit-gpu,zero,8192,15,0.0182505270058754,0.0110754845920056
qiskit-gpu,zero,8192,16,0.0200001159973908,0.0110835541629064
qiskit-gpu,zero,8192,17,0.023352005999186,0.011035048222646
qiskit-gpu,zero,8192,18,0.0270507810055278,0.0110458457283824
qiskit-gpu,zero,8192,19,0.0345082959975115,0.0110485434560398
qiskit-gpu,zero,8192,20,0.0484297210059594,0.0110512405251526
qiskit-gpu,zero,8192,21,0.0749211170041235,0.0110525888129054
qiskit-gpu,zero,8192,22,0.1176573339907918,0.0110458457283824
qiskit-gpu,zero,8192,23,0.2112755890120752,0.0110485434560398
qiskit-gpu,zero,8192,24,0.4132743649970507,0.0110471946745593
qiskit-gpu,zero,8192,25,0.8363171899982262,0.0110485434560398
qiskit-gpu,zero,8192,26,1.7193930440116674,0.0110478690858828
qiskit-gpu,zero,8192,27,3.559370893999585,0.0110482062761066
qiskit-gpu,zero,16384,3,0.006278109998675,0.0059137995672799
qiskit-gpu,zero,16384,4,0.0067898950073868,0.006040938980302
qiskit-gpu,zero,16384,5,0.0072559130057925,0.0070758675518503
qiskit-gpu,zero,16384,6,0.0079330669977935,0.0091316426803051
qiskit-gpu,zero,16384,7,0.008940914995037,0.0071564859409667
qiskit-gpu,zero,16384,8,0.0097313360020052,0.0079547332456641
qiskit-gpu,zero,16384,9,0.0110702230012975,0.0080705003301101
qiskit-gpu,zero,16384,10,0.0145603910059435,0.0074372784236952
qiskit-gpu,zero,16384,11,0.014887869998347,0.0077814438577425
qiskit-gpu,zero,16384,12,0.0172624450060538,0.0078576689550214
qiskit-gpu,zero,16384,13,0.0295681190036702,0.0078082072862231
qiskit-gpu,zero,16384,14,0.0216432529996382,0.007823459567463
qiskit-gpu,zero,16384,15,0.0245683069952065,0.0078367809628981
qiskit-gpu,zero,16384,16,0.0300358849926851,0.0077910127790383
qiskit-gpu,zero,16384,17,0.0352861489955103,0.0078305988476414
qiskit-gpu,zero,16384,18,0.0345435570052359,0.0078072530292948
qiskit-gpu,zero,16384,19,0.041964049989474,0.0078005699621935
qiskit-gpu,zero,16384,20,0.0565057180065196,0.0078177434491396
qiskit-gpu,zero,16384,21,0.0826336829923093,0.0078201256728744
qiskit-gpu,zero,16384,22,0.1278816020058002,0.0078120231482889
